fast_period,slow_period,sharpe_ratio,annual_return,max_drawdown,calmar_ratio,total_trades
13,41,-39.94369633931998,0.018055684956475027,-0.08533140800227343,0.21159483218645567,15
8,44,-39.94581621723449,0.026423471157843714,-0.11001678345423721,0.2401767287518897,14
8,45,-39.94581621723449,0.026423471157843714,-0.11001678345423721,0.2401767287518897,14
5,32,-39.9501621595132,0.03416900851760385,-0.1317040179151792,0.259437859668105,22
16,48,-39.950815479533766,0.0252682707444718,-0.0982548200552426,0.25717080068199216,11
15,45,-39.95092621695849,0.013817829935924841,-0.10398042886875279,0.1328887569156511,13
4,37,-39.952171158103845,0.035645400896444634,-0.1205294550357605,0.29574016480758847,19
10,33,-39.95341191276073,0.027953360423760287,-0.08576090077698502,0.3259452754169522,16
15,41,-39.95381942610206,0.012164443700135585,-0.09585157135408522,0.1269091735095184,14
9,49,-39.95429645203146,0.02991876985949382,-0.08228981365178227,0.3635780485066857,12
19,34,-39.95762670914866,0.006412869847816083,-0.11477012004143135,0.055875778865623504,17
6,38,-39.96094610624129,0.03190843669400589,-0.1100991434898827,0.28981548523070977,17
10,49,-39.96276667596075,0.02582856739961059,-0.08812732729493383,0.29308238650164303,10
6,44,-39.96307702945593,0.030404551808005387,-0.11128284017319423,0.2732186899677029,16
17,39,-39.96515859968876,0.013979631858940245,-0.09398130662689397,0.1487490689445234,14
8,48,-39.96707720895075,0.02824006781092514,-0.09213422090079244,0.3065100842534204,13
7,37,-39.96727966091633,0.030489066354544292,-0.10527821041224981,0.2896047172074335,16
11,34,-39.978107583249034,0.02343863447735739,-0.08141322096492067,0.28789715232439494,16
20,40,-39.97878484887493,0.014492201654547898,-0.09362231661193757,0.1547943073724372,14
14,36,-39.98130149394522,0.020242949741855476,-0.0790288058589167,0.2561464711739852,15
12,35,-39.98382257957546,0.022636996229974393,-0.07705694391463623,0.29376971211123665,15
11,33,-39.993121307490505,0.025337466736763403,-0.09058322235120622,0.27971478690088797,16
9,33,-39.995609638616635,0.032715588055132194,-0.08730522571806588,0.37472657319254177,16
13,31,-39.99854732406781,0.019206859840514845,-0.08242216260444798,0.23303028255507494,19
11,30,-39.998666393244775,0.020758949632959656,-0.08286474185765237,0.25051607194553294,20
3,43,-40.00115093419431,0.016271111274335226,-0.11580001188695617,0.14051044563120654,29
15,52,-40.00181897378727,0.02833153256094345,-0.09748710019521604,0.29061827158885745,10
15,28,-40.005208334377336,0.02602415923391721,-0.09379690765249464,0.2774522090891668,18
12,49,-40.00706057364136,0.022666801160031724,-0.0889279648766124,0.25488946240343996,11
10,32,-40.007774362434,0.030132871892130098,-0.08045584697158893,0.3745268122374102,18
12,29,-40.00871236008441,0.021839448650951,-0.09298212393021228,0.23487792844291872,18
16,51,-40.00902590711199,0.023691386137825177,-0.09750245524648235,0.24298245698463994,11
18,42,-40.0137072288642,0.013406481758471145,-0.09900897419443004,0.13540673325373523,14
13,40,-40.01526660674278,0.016822388048165493,-0.0855513757342643,0.19663492145840425,14
12,28,-40.01642809955712,0.024473019061899137,-0.10414524696772104,0.23498930363556916,18
16,46,-40.01661186841559,0.021408246855858515,-0.09827245400880927,0.2178458559093218,12
17,40,-40.01664793551572,0.01026843012930101,-0.09689485101507017,0.10597498238274755,14
19,28,-40.01823641787806,0.009062186905106628,-0.12660519279194007,0.07157831922422966,21
4,39,-40.01917364819353,0.032351798186125436,-0.12232789228021589,0.2644678787730384,20
14,43,-40.01963667803803,0.009858764271508669,-0.10330179504397079,0.09543652428607122,14
10,31,-40.021798520112135,0.028721081151594774,-0.08046034985257083,0.35695943659480733,18
5,33,-40.02468279110882,0.03570258900109646,-0.12570024670977492,0.284029585745595,21
5,31,-40.02650179911791,0.035653561955450996,-0.1259444144182061,0.28308966396128665,22
14,42,-40.029146839440244,0.009606260353378637,-0.10416183084762935,0.09222438080443233,14
17,37,-40.02915053673671,0.015291323696287051,-0.10396842825940988,0.1470766073151931,15
7,44,-40.032936179416225,0.0330829275601241,-0.09721666645252779,0.3403009871386501,14
6,42,-40.034820828363976,0.029016572843021393,-0.11111411963892905,0.26114208470815603,18
12,30,-40.035219489364685,0.019095864053353395,-0.08242149604320118,0.2316854821871264,18
13,30,-40.03633577837969,0.026641699988227963,-0.07969643731373029,0.33428972343332175,17
20,39,-40.03843368974521,0.012803263695371214,-0.09921741999611555,0.12904249773751902,15
6,40,-40.044999953883135,0.026819052846294156,-0.10501364812752377,0.2553863552452375,17
17,41,-40.051103250981676,0.009890722002370289,-0.09923158931222052,0.09967311892234534,14
12,48,-40.05600992276564,0.025464367244221187,-0.08891810427927745,0.2863800060811205,12
4,38,-40.05993271025829,0.03423852541513117,-0.12037759852845677,0.28442605462873827,19
3,42,-40.06530077693377,0.01818140143259317,-0.11354424159387433,0.16012614270325137,27
19,41,-40.065896612765194,0.011966817668307428,-0.10535370065474411,0.11358706522824509,14
7,46,-40.06685867797453,0.029989177718370286,-0.11011509481710223,0.2723439303955682,15
12,45,-40.069956577959495,0.018520027952173557,-0.09267511932560998,0.19983818836104486,14
15,48,-40.070468015110244,0.021433518390390205,-0.09827235555826086,0.2181032322735291,11
8,47,-40.07063779230624,0.030994195959777038,-0.0905646706404462,0.34223274639652945,14
7,45,-40.07171379873108,0.03186241010788571,-0.10136804104431796,0.31432401948021776,14
18,40,-40.07488680054341,0.004781223887384556,-0.11077650161439705,0.043160993691853194,14
4,35,-40.075896595852605,0.0364405249792199,-0.12623272879099162,0.2886773131519313,19
20,26,-40.07745634194698,0.01282043425987478,-0.11769907355062373,0.10892553248824481,23
18,39,-40.07978629316814,0.004834385955909681,-0.11839256700335456,0.040833525940633615,15
14,48,-40.08372227199406,0.0205274949847567,-0.08816862588241339,0.23282085639094927,12
13,38,-40.08986063211982,0.017508268339860855,-0.07903737406332918,0.22151885164899643,14
18,23,-40.089955872962385,0.021343363238801594,-0.12291942901488248,0.17363701906081458,25
7,38,-40.09051300879569,0.032620803699190404,-0.09809231240442337,0.33255209199981506,16
12,47,-40.092293162726286,0.023726229930609577,-0.08368926729393965,0.2835038553662628,13
12,37,-40.09461966278922,0.019274037670236055,-0.09602133337059952,0.20072661973820824,14
12,41,-40.097774218483316,0.017184453634411234,-0.09506383281631721,0.1807675235188036,15
11,49,-40.0980923859731,0.023379981579507714,-0.08813588172943065,0.26527199956179237,11
5,34,-40.09836249992669,0.033128824828310144,-0.1322229107138793,0.25055283270838363,20
6,41,-40.10503820413742,0.027863024476193488,-0.10657579296227948,0.2614385847080217,17
11,45,-40.10898763100512,0.031085239770689554,-0.07039123107168756,0.44160670721942413,14
9,47,-40.10957994891638,0.029460513806256472,-0.09353976000415588,0.31495177884727915,13
16,43,-40.11253517259205,0.011650308123556385,-0.09922729219911587,0.1174103199367582,14
16,28,-40.113089469488806,0.0222420506347909,-0.09520059174811843,0.23363353343053667,20
19,35,-40.1161458860546,0.0025040356616656823,-0.13195019944481956,0.018977126766017878,16
17,36,-40.11620421788469,0.007234356838625722,-0.1138154885871113,0.06356214719483227,15
17,28,-40.11876180478769,0.014434198886847938,-0.09795410231236412,0.14735675735988038,21
15,36,-40.1238510640328,0.01914476483859673,-0.08193624172500251,0.23365441757569386,15
17,42,-40.12387836263243,0.008563930347138538,-0.09963101087812885,0.08595647350817459,14
5,35,-40.12660047751391,0.03249075795361822,-0.12214728311776842,0.2659965668028181,19
3,38,-40.12953599027514,0.03321291230566903,-0.10947898456008419,0.30337249143410844,22
17,38,-40.1312550517052,0.012435663213405945,-0.10128799659820673,0.12277529056810385,15
7,43,-40.131964434149424,0.03609888738553835,-0.09720502794672807,0.3713685202098997,14
18,36,-40.13809479520541,0.0004838788734806698,-0.15456972660418422,0.003130489288628729,15
19,38,-40.13923812911449,0.01082923813497949,-0.11061148585239068,0.0979033782208743,15
13,36,-40.13978817641422,0.022683718015570342,-0.08028683726532425,0.28253346112772343,15
3,39,-40.14158136185785,0.031026558404922966,-0.10948555240717998,0.2833849555741773,23
9,48,-40.15110545611384,0.029625973524560756,-0.08240257228313247,0.3595272902739845,14
16,40,-40.15190550225419,0.010067154872661632,-0.10417782979496566,0.0966343308597903,14
19,39,-40.15318186401698,0.0061698548342148385,-0.11869789849786078,0.05197947825778933,15
14,46,-40.154503367938105,0.01801542564470182,-0.08817740696267906,0.2043088617056614,13
10,37,-40.15837658930621,0.024246086791923638,-0.08586378314348125,0.28237850586442964,15
9,44,-40.1584511886838,0.026700254529354872,-0.09147824955043386,0.2918754420922152,14
4,42,-40.15886474145245,0.024492701331868538,-0.11546351755149872,0.21212502313507267,22
4,34,-40.16159237122007,0.034226295040062915,-0.13342735960115895,0.2565163182601541,20
14,37,-40.16250286712956,0.021357693132162403,-0.07902531351890923,0.270263946843462,14
3,36,-40.16296379082975,0.029411398534051614,-0.11273263329152441,0.26089516119076456,22
6,45,-40.163313752392774,0.026607449036974984,-0.11129288974081623,0.2390759113087959,16
3,37,-40.16527861526369,0.030253018235915086,-0.11272886729648696,0.26836975267698693,22
3,41,-40.16540139181698,0.0259338572832446,-0.1124106149891676,0.2307064798617435,23
18,37,-40.16843464511257,0.006922322208624543,-0.12901763010796694,0.053654079700825974,15
15,51,-40.17118698213742,0.024730164481900907,-0.09750101836224871,0.2536400634301082,11
11,46,-40.173070807158204,0.031202844071631652,-0.06996840047133972,0.44595622968989956,14
6,43,-40.17394004467733,0.02893871166929074,-0.10804513686600448,0.2678390949254845,16
15,27,-40.1769012341489,0.019642086031601558,-0.11481996056516189,0.1710685662572964,21
13,43,-40.17763238665747,0.017913543015390943,-0.08100546266553667,0.22113993829470666,14
7,42,-40.17791786980125,0.03605702638957986,-0.09752498072991524,0.36972092811210955,16
12,46,-40.17828591239194,0.022808242979421856,-0.07565240380061056,0.30148735312542413,14
19,50,-40.18249619036306,0.01580016907716253,-0.1041796963410781,0.15166265243693663,11
11,29,-40.18293036146165,0.018347995079293078,-0.10209297926480801,0.17971848026593665,20
19,40,-40.18953048085475,0.006926539799811948,-0.11251878073179074,0.06155896602117147,14
10,30,-40.19083424021352,0.034202382472914294,-0.08126908759849487,0.42085353095003536,20
6,47,-40.19917969828263,0.03206857402102692,-0.1062173758613335,0.301914576226138,15
9,32,-40.1996924774792,0.03580383341268423,-0.08180129324592293,0.437692755113853,18
6,46,-40.20776975969751,0.02497120577080736,-0.11713314885831247,0.21318649770965542,16
10,47,-40.20851529269398,0.029237661950864968,-0.06769716595249615,0.43188900952487963,13
3,40,-40.20866285406887,0.02719155912616067,-0.11499333307493796,0.2364620487036469,24
7,41,-40.209880065144446,0.028129093970030716,-0.10898889839462171,0.2580913687941157,17
4,32,-40.211450952249784,0.031150768237231397,-0.13233574737148254,0.23539193948697323,22
18,41,-40.21365168774889,0.004085670875086933,-0.11367920439218626,0.0359403542356931,14
13,37,-40.21409200434372,0.020296403266373275,-0.07902863839194002,0.2568233956621384,14
7,39,-40.2180488851174,0.029011917198684678,-0.09809722994654725,0.2957465487505931,16
8,40,-40.219170632833176,0.032447700102022914,-0.09058925726290333,0.358184856377119,15
15,44,-40.21920335787303,0.009389017729066751,-0.1035548283778851,0.09066711689004976,14
13,48,-40.21986832989022,0.019102602117060385,-0.0881736065415956,0.21664762128164505,13
14,27,-40.22159292415394,0.020671923804171932,-0.10957552577765804,0.18865457096795282,21
14,47,-40.2282515773474,0.01731720439042128,-0.08817984782895105,0.19638505641348736,13
15,46,-40.22834314899036,0.01590002037321625,-0.09921057596730405,0.16026537713535985,12
7,40,-40.228734945597765,0.02759472773861127,-0.10666816447499133,0.25869693993919746,16
19,27,-40.23820118068004,0.0015089004825385999,-0.12987014486016685,0.01161853237449805,21
4,33,-40.24024069292256,0.031190941603065347,-0.1334434329210999,0.2337390527228671,21
11,35,-40.24609105379084,0.024076115743709714,-0.08123688094585702,0.2963692778869247,17
19,36,-40.24632648176738,0.003579317962842943,-0.1396367700772929,0.025633061842247493,16
18,24,-40.2466793088729,0.014505601531622503,-0.1305932467614684,0.11107466803484349,23
10,48,-40.24821090189644,0.019527554049081353,-0.08710424559748474,0.22418601889188783,12
10,38,-40.248630731641946,0.027599706043068828,-0.07547781001605795,0.36566649240613863,15
4,40,-40.25624033957137,0.029788811899189582,-0.1184618498685656,0.2514633355146869,20
12,27,-40.2594315661392,0.025947830186257015,-0.10535749701849283,0.2462836620131791,18
18,38,-40.26462261602634,0.005245964214428689,-0.12716637449245485,0.04125276226019911,16
13,26,-40.26475746633819,0.01773720176154736,-0.12045945268384003,0.14724624233600603,21
7,34,-40.26521109679264,0.03300444384999324,-0.10032273185202796,0.32898270651833406,19
14,26,-40.26762119605704,0.019453605789432338,-0.11832559703900172,0.16440741712902715,22
4,41,-40.26824070201822,0.03175826738694987,-0.10937324382490807,0.2903659640724436,20
11,48,-40.26849191389606,0.024113769074318725,-0.08289793531287826,0.29088503812920213,11
18,27,-40.26956987145213,0.008292953287591942,-0.11955974477129722,0.0693624204656452,21
12,43,-40.27183489232191,0.019346365831074408,-0.08277015770422264,0.2337360030194485,15
11,28,-40.277355382192866,0.025670729654647673,-0.10129716785087532,0.2534200136023433,19
15,47,-40.27749239083291,0.0181967719088183,-0.09828496599310653,0.18514298422908929,12
18,26,-40.2838804498325,0.012224521072323746,-0.12396407292646917,0.09861341906356104,22
7,29,-40.285738248057015,0.04079808831880527,-0.09749706715613467,0.41845451877511364,21
7,32,-40.28957827235786,0.03874883614909397,-0.09145624413630911,0.4236871578865796,20
8,43,-40.29039181320851,0.026632670242454637,-0.10079549959050779,0.2642247952602312,14
19,24,-40.29284502490518,0.011615170895895588,-0.1375593427614107,0.08443752828945597,23
8,42,-40.30253768352638,0.027682916305993288,-0.0991529678452561,0.2791940262362783,15
13,47,-40.30725557204468,0.018075885898061195,-0.09037614081810685,0.20000727774425717,12
17,27,-40.31227792358788,0.013754424278777932,-0.1157858606917563,0.1187919163583781,21
10,36,-40.316209782776795,0.028517196589072924,-0.08756631664964497,0.32566399593088907,15
4,31,-40.32511051227329,0.029514608169334267,-0.14137276808605853,0.2087715234617723,24
18,25,-40.32851415493116,0.01577794717915193,-0.1268289376278387,0.12440336940651549,22
3,34,-40.3296401251267,0.03183982391807838,-0.12749278781140785,0.2497382359006617,25
9,35,-40.329926051405764,0.03660539952690112,-0.08510723898204597,0.43010911838678384,16
9,46,-40.33354899500466,0.027392161109762725,-0.07910843880847665,0.3462609238956134,14
10,39,-40.33371208386083,0.025456537479717767,-0.07548498260005633,0.33723976084878593,15
9,45,-40.33563942570754,0.02800968263685366,-0.08049719256258744,0.3479585032120943,14
3,35,-40.33692738217849,0.03178397921630438,-0.11866545378684495,0.2678452591046165,24
6,33,-40.338913860510104,0.0310549703052887,-0.11734141941193996,0.2646548035716767,20
12,42,-40.34268760039794,0.018834163236980395,-0.09280243445939007,0.20294902118351368,15
8,30,-40.34525494693895,0.03602616561875216,-0.0967846476878513,0.3722301674842411,19
9,37,-40.34712189400571,0.025803813216662697,-0.10033229932993903,0.2571835130759619,15
12,38,-40.348629344829405,0.015233907037548455,-0.09081103591198801,0.16775391762200367,14
12,44,-40.34978012103932,0.020404696450504467,-0.08457170435267884,0.2412709618031736,15
12,39,-40.3509739795152,0.01654799306549659,-0.09712345175351027,0.17038102298396235,14
11,38,-40.35111863571804,0.02343315028996429,-0.08657161400874926,0.27067937404512343,15
9,34,-40.35198478776717,0.03217452713120128,-0.08754941802534612,0.36750132504463423,18
17,25,-40.35542441422091,0.02245369073661241,-0.12614364400034037,0.17800096798021645,22
5,30,-40.357731328277765,0.03291154497016002,-0.1252084511401405,0.2628540219966744,21
7,33,-40.35801815820101,0.033699804140119305,-0.10032110854364426,0.3359193755864286,19
8,41,-40.358979930339316,0.029758536405832814,-0.09028241248413474,0.32961609672384706,16
10,35,-40.362026793181485,0.026610842913887822,-0.08668935447771373,0.3069678286822287,16
19,23,-40.36348338342609,0.015810573194974253,-0.12839332228793038,0.12314170950042103,29
3,33,-40.364439197321786,0.028969375683063348,-0.12724065143437777,0.22767390261282824,25
16,27,-40.36748340810009,0.018146333013091542,-0.1126948229285982,0.16102188673377477,21
6,32,-40.377328188708255,0.031817577661241714,-0.12059232865820868,0.2638441268633376,19
11,37,-40.379238787166784,0.016732515432371642,-0.08428316395846566,0.19852737660177713,14
9,36,-40.38447341015045,0.02989617300219738,-0.09975892734810014,0.2996841866380266,15
12,40,-40.384603111254236,0.013820482173287907,-0.10270180603536486,0.13456902762283357,15
11,40,-40.39181040366574,0.02000046239347686,-0.08679811247524011,0.23042508440701587,15
9,30,-40.392852761817025,0.03875993590407578,-0.08000981517767788,0.4844397630215937,19
10,44,-40.398306033735,0.021815505476863173,-0.09300156139370089,0.23457138944702455,14
10,45,-40.39855787521528,0.02669893396720635,-0.07821800766359266,0.3413399901725397,14
11,36,-40.40339137511151,0.01814887691586886,-0.08781558285354844,0.20667034626571978,15
3,32,-40.40674252395896,0.028366010544189635,-0.1313792682065212,0.21590933585959526,25
3,31,-40.4073602262343,0.02921973173979353,-0.13405809603524177,0.21796320105957737,28
9,31,-40.412880218871244,0.03459754717636265,-0.08426381700110974,0.4105860428314921,18
12,36,-40.41766089311616,0.02477666261737621,-0.07705040755766196,0.3215643291547054,14
20,25,-40.424700601763504,0.0028449487118775707,-0.1404158527343277,0.02026087978299947,25
10,29,-40.426137696186835,0.033996432949745525,-0.07435661271395577,0.45720792958290357,20
7,35,-40.42699977602982,0.028147821338309065,-0.1062538352188019,0.26491110914110544,17
10,28,-40.43270254796711,0.03633139765073512,-0.08112660642838776,0.44783578717551364,20
8,38,-40.43934107700217,0.031252295024142285,-0.09518865866132374,0.328319523183285,15
11,39,-40.44032375717095,0.02254690993790387,-0.08874523226640611,0.25406333796298874,15
11,25,-40.44286384120547,0.03694192913852312,-0.08858537407429384,0.41702063714875837,21
6,31,-40.44731324019962,0.029874528523143873,-0.1223344123908561,0.24420380119778012,21
11,43,-40.457064629877415,0.019399092231631165,-0.08425385174301715,0.2302457612359418,15
7,31,-40.46529505199749,0.04118480870127783,-0.09030939934941698,0.4560412204927782,19
7,30,-40.467592790881405,0.045161823873862694,-0.09111502941226333,0.4956572386046366,20
8,37,-40.46811582806648,0.03340644952194438,-0.0948772076559992,0.35210194679282436,15
9,38,-40.46911272931714,0.020365710447789453,-0.10065740513679651,0.2023269964103667,15
11,27,-40.471075567272464,0.026973835738575147,-0.11005236805837774,0.24510000297555398,19
8,39,-40.47154699878249,0.028370890023743378,-0.09973588080490377,0.28446021426572143,15
19,37,-40.47620697527904,0.00817000921509159,-0.13004485178821887,0.06282454939774659,15
17,24,-40.488586269317686,0.01766946700507699,-0.13008001512243572,0.13583537016386327,23
8,33,-40.502006737578014,0.023056203059224067,-0.10655384560255578,0.2163807690735382,19
7,36,-40.503165627083234,0.026564980516829984,-0.11019318959483469,0.24107642781287833,16
15,26,-40.503404933714116,0.016481065666296146,-0.13238646999663403,0.12449206982190238,21
11,47,-40.50567151732964,0.028890847332840863,-0.08369068873276546,0.3452098168900587,13
11,42,-40.50912308180999,0.01491536969679963,-0.09383576623943736,0.15895186126301367,15
10,46,-40.51581733949994,0.026539182992069144,-0.07821850303314574,0.33929546031867863,13
6,34,-40.519198769375755,0.029559380147592407,-0.11877266098616045,0.2488736035899432,18
12,26,-40.52073145389906,0.03168788887666363,-0.09193373615530345,0.3446818350026953,19
5,29,-40.54086732756403,0.03590503176968962,-0.12197620736498903,0.2943609458379953,23
8,31,-40.54165382308277,0.031708510783268196,-0.0971211217514502,0.3264841901683938,19
3,30,-40.54892413161225,0.029283304213212347,-0.1259761639292215,0.2324511502800235,30
10,27,-40.549100638250735,0.03452278203912584,-0.09924581103303985,0.347851276338836,19
16,26,-40.54994998476903,0.022349082585138014,-0.120439526762718,0.18556269013883375,21
11,41,-40.55137661133342,0.017420512313837122,-0.08695329959256497,0.20034331526766674,15
19,25,-40.56121788502922,0.013211797700796168,-0.11624514783747898,0.11365461652874694,22
8,34,-40.56445464191512,0.028702798846214073,-0.09689619763541546,0.29622213819175947,18
9,43,-40.56750805192752,0.015536635021673462,-0.09669573381917258,0.1606754963019154,15
8,20,-40.576530434261095,0.038200384744180305,-0.0943262772857082,0.40498136726496486,26
8,35,-40.587598921691146,0.027286645471003013,-0.0964454999646997,0.2829229511070011,16
7,28,-40.589806140051145,0.03772507879853393,-0.09788618376390344,0.38539738038541704,23
14,25,-40.59219853798166,0.023220901698572938,-0.10368490586896158,0.22395643323358788,21
17,26,-40.59383229495698,0.013557423539678481,-0.12439573251335273,0.10898624306282548,21
4,30,-40.608967345745924,0.031907265759323344,-0.12894303881695449,0.2474524103981945,24
10,25,-40.61187178904899,0.040193027325519104,-0.07318118471676108,0.5492262455312982,21
10,42,-40.6235864794146,0.020347432510292585,-0.07637817416112361,0.26640375648897613,15
16,25,-40.62993450865946,0.021664274947275075,-0.11515353298640833,0.18813382781605256,22
10,26,-40.63139660694626,0.031154175375380788,-0.10163949755922162,0.3065164244562345,19
6,30,-40.63701671546854,0.024792876101309425,-0.12080568692755224,0.20522937894619014,23
11,26,-40.637896908534344,0.026901457284767005,-0.11000523156041256,0.2445470720180548,20
8,36,-40.6405275259327,0.026802313479667994,-0.09725857642966869,0.27557789208491806,15
8,32,-40.641337530571136,0.0325507481352183,-0.09679186082582977,0.3362963358436833,19
15,25,-40.64246125082486,0.012563872840321011,-0.13149514879156804,0.09554628407041775,21
11,24,-40.64319824164432,0.0413371849698807,-0.06644952945428804,0.6220839381310801,21
19,26,-40.647359528076656,0.0017887422310236545,-0.12382813198396868,0.014445362312783922,22
7,25,-40.65003206716105,0.03615699976826647,-0.08786727277784732,0.4114956413826719,23
8,29,-40.65719990272127,0.03657479791780993,-0.09880280608814283,0.3701797485911609,20
17,23,-40.65780598595737,0.021314547656459126,-0.12581342185312078,0.16941394123547895,24
7,24,-40.68429427406471,0.031105154728372497,-0.10215033498049693,0.30450369775401376,23
16,24,-40.68942094343817,0.01632485764675451,-0.1269277510940806,0.12861535405802865,24
9,41,-40.701576869023604,0.02356625653441302,-0.0881990682343678,0.26719393987010576,16
11,23,-40.70187517154169,0.04550813334476267,-0.06551901872275469,0.6945789822849978,21
9,42,-40.70342681873999,0.023233472706585268,-0.08349072600411282,0.2782760890765373,15
4,29,-40.70386010455795,0.036619537200288654,-0.12467583516646011,0.29371800198006554,25
16,23,-40.70493148358459,0.02739897768004873,-0.10231960946143143,0.267778364521383,24
13,25,-40.705868306182474,0.026374738620948968,-0.1069856741154558,0.24652589086353865,20
12,25,-40.71724946812309,0.029556095203275845,-0.08723728702229704,0.33880117335287585,21
10,41,-40.72960925266893,0.026226694049480415,-0.07429303348545298,0.3530168687299026,16
19,22,-40.73870347005674,0.00887976494126086,-0.13977215576895985,0.0635302853591162,35
10,40,-40.74425357693076,0.028429815575714557,-0.07428958342037002,0.3826891236533596,15
9,26,-40.75611601074918,0.03585719529632936,-0.08877288647253638,0.40392057441347795,19
9,39,-40.75673205092232,0.018478335845184546,-0.09152518060246381,0.2018934649847292,15
7,27,-40.76618711833157,0.033005277171116454,-0.1035742488183839,0.31866296446900405,24
14,24,-40.77176127527116,0.029025186775366585,-0.09993180018306401,0.29044995409064633,21
15,23,-40.77759279772016,0.024184375782243528,-0.0986519344520358,0.2451485205695777,23
7,20,-40.786156395136494,0.026758981500818457,-0.11702036294347008,0.22866944545151618,27
18,22,-40.78865693068371,0.012606932578118624,-0.12554940743423917,0.10041411453671685,32
9,40,-40.79009441682398,0.01863764532534784,-0.09152117700452038,0.20364298116956359,15
20,23,-40.80946627167414,0.022663167300462916,-0.09564243378906749,0.23695724170345667,33
5,28,-40.812545680282376,0.034675751154122914,-0.12137684539906167,0.2856867060609155,24
11,20,-40.81403315858501,0.0409950997361852,-0.07561131647310868,0.5421820654420849,26
12,24,-40.817950365173765,0.0320245828755672,-0.0940803048415784,0.34039624902888355,20
8,26,-40.82664724444284,0.03469850035153765,-0.0914829577224954,0.37928922736398796,22
9,25,-40.837507593793084,0.0384420777309602,-0.0892080780080077,0.4309259720572556,21
6,29,-40.841799602760695,0.029550402525591046,-0.12223022019034308,0.2417602003790361,22
8,27,-40.84954391943964,0.03218820121912991,-0.10402914370031893,0.30941522802356036,22
15,24,-40.8531922991203,0.021872897707098105,-0.10238467474708304,0.2136344893523361,22
6,21,-40.85440053635933,0.024577195145014663,-0.12598468782289815,0.19508081156309912,28
20,24,-40.86344155102571,0.012569722726185617,-0.12308412884689678,0.1021230181660625,28
8,25,-40.866620486380505,0.036681031372864936,-0.08968303692241968,0.4090074626330492,20
17,22,-40.86896951502272,0.017072431868991877,-0.11652550449892274,0.14651240466544996,29
6,22,-40.87325423066269,0.022028578289612355,-0.11775775844949489,0.1870668954611614,26
9,27,-40.87705407824737,0.03941456312803737,-0.07782472399312054,0.5064529767111219,19
9,29,-40.8897377125263,0.04193535725407482,-0.07143708541116288,0.5870250306645619,22
6,23,-40.89229525848724,0.024456940455030995,-0.11703215384829277,0.20897624841404014,26
11,22,-40.901732661473126,0.04443627719958876,-0.06552180276399024,0.6781906987457044,24
14,23,-40.90647912166277,0.027477780437101806,-0.0970270132969043,0.28319722006715115,22
7,26,-40.90915933464171,0.035638275132110486,-0.09594802966777884,0.37143311077370145,24
8,24,-40.91254142636294,0.0356485706596521,-0.09967987428404529,0.35763057403211423,22
16,22,-40.91321313730433,0.023441009357361153,-0.10843469398110483,0.21617628543725903,28
9,20,-40.916890061028475,0.03937565668965526,-0.08931845273807552,0.44084570973395093,26
3,29,-40.93193141264805,0.029401177371712883,-0.12621005230557106,0.23295432364237345,31
9,28,-40.94088512319052,0.04043151841564008,-0.07143964507200966,0.5659535174745893,20
17,20,-40.94324933863879,0.018909579554504674,-0.09745217530755251,0.1940395839787805,36
6,24,-40.94872707387285,0.027323154643643655,-0.11076128928808268,0.24668505413094247,26
9,24,-40.952278822031474,0.03928740836769418,-0.08910472164662761,0.44091275570671296,21
7,23,-40.95238604347169,0.0320532893800074,-0.11493763916416906,0.2788754807659193,26
10,43,-40.96006351803316,0.014786839328206902,-0.09403528667990593,0.15724777208943894,15
7,21,-40.97152773019277,0.022029840092807618,-0.12367022107997237,0.1781337487749928,25
5,26,-40.98438802517022,0.03162887004339865,-0.10394824977743794,0.30427515721639137,27
11,21,-40.98785219336147,0.037073953985644614,-0.06554092967820105,0.5656610940319853,24
8,28,-40.99248195239992,0.03255614169097587,-0.10280899116971921,0.3166662888193457,22
10,20,-40.99705803447253,0.04098712185358622,-0.08410487361594969,0.4873334931902614,26
13,24,-41.03938411713424,0.03013621686112078,-0.09769555262029089,0.30847071389472475,21
10,24,-41.04964927630457,0.04151529518880981,-0.06552939047971965,0.633537026437903,21
13,22,-41.055023585672316,0.0358659407817985,-0.07452915508511139,0.4812336962741632,24
8,23,-41.06692093723835,0.03274083318762777,-0.11037286122759933,0.2966384383214734,22
5,22,-41.06952327804079,0.023488627537182616,-0.10583706502901322,0.2219319624060215,31
5,27,-41.08379022068106,0.030728124977086324,-0.11622171026606942,0.26439229733188074,25
9,23,-41.09256744822248,0.0412882672361059,-0.07296330574238227,0.5658771462724823,22
10,23,-41.10838961392003,0.044836964060879225,-0.06951245982933345,0.6450205354689311,21
12,23,-41.10958875950163,0.0349097313028679,-0.07569379161730713,0.4611967581088368,22
15,22,-41.12016219497327,0.02961832661259045,-0.09678381495604915,0.30602561622561103,26
12,20,-41.12345279341581,0.031424023459947215,-0.08146172099877944,0.38575202039271983,26
3,28,-41.1246933731439,0.02438260985160312,-0.12934505554240638,0.18850824833894922,30
20,22,-41.13058776435492,0.018969683079372857,-0.11740075345906546,0.1615805905878371,41
5,21,-41.14313334931527,0.03143343910649854,-0.10653379220408594,0.2950560423708728,29
20,21,-41.18448650075483,0.014894895899653093,-0.13550346337247784,0.10992262137764962,57
